loan_amnt,funded_amnt,term,int_rate,installment,sub_grade,emp_length,home_ownership,annual_inc,is_inc_v,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,pub_rec_bankruptcies,chargeoff_within_12_mths,tax_liens,,
21000,21000, 36 months,11.71%,694.6,B3,7 years,RENT,170000,Verified,Fully Paid,debt_consolidation,MN,11.49,0,5/4/1994 09:53,0,13,0,13040,65.50%,28,0,0,0,,
1400,1400, 36 months,15.96%,49.2,C5,3 years,MORTGAGE,67000,Not Verified,Fully Paid,home_improvement,NV,19.57,0,1/1/2004 12:16,1,8,0,13806,77.60%,14,0,0,0,,
7450,7450, 36 months,8.90%,236.57,A5,3 years,RENT,55200,Not Verified,Fully Paid,debt_consolidation,AZ,20.78,0,5/10/2003 09:03,0,14,0,10837,49.50%,18,0,0,0,,
20000,20000, 60 months,18.64%,514.86,E1,4 years,RENT,120000,Verified,Fully Paid,small_business,CA,1.48,2,7/10/1995 02:15,0,6,0,0,0%,14,0,0,0,,
8000,8000, 36 months,7.90%,250.33,A4,6 years,MORTGAGE,50000,Verified,Fully Paid,credit_card,GA,18.17,0,1/11/1991 05:48,0,6,0,9998,90.10%,34,0,0,0,,
10525,10525, 60 months,17.58%,264.87,D4,6 years,RENT,67275,Verified,Fully Paid,car,CA,14.54,0,6/9/2002 09:12,0,10,0,18764,80.30%,13,0,0,0,,
10800,10800, 36 months,11.14%,354.3,B2,5 years,RENT,57000,Not Verified,Fully Paid,debt_consolidation,CA,18.32,0,5/13/1997 10:54,0,9,0,21924,51.70%,18,0,0,0,,
12000,12000, 36 months,12.69%,402.54,B5,4 years,MORTGAGE,74000,Verified,Fully Paid,major_purchase,VA,10.93,0,5/9/2007 10:24,2,8,0,13241,46.30%,17,0,0,0,,
6000,6000, 36 months,17.27%,214.73,D3,7 years,MORTGAGE,203718,Source Verified,Fully Paid,debt_consolidation,IL,8.77,0,7/30/1986 06:32,1,11,0,27814,99.30%,20,0,0,0,,
15000,15000, 60 months,18.55%,385.41,D4,10+ years,RENT,45000,Verified,Fully Paid,debt_consolidation,NJ,20.08,0,8/20/1994 03:36,0,12,0,21420,81.60%,24,0,0,0,,
3600,3600, 36 months,6.03%,109.57,A1,10+ years,MORTGAGE,46800,Not Verified,Fully Paid,vacation,CA,11.28,0,6/13/1998 12:46,0,7,0,19078,44.10%,12,0,0,0,,
10000,10000, 36 months,12.42%,334.16,B4,< 1 year,RENT,120000,Verified,Fully Paid,home_improvement,CA,0.87,0,10/2/2007 06:55,0,7,0,4698,14.80%,7,0,0,0,,
20000,20000, 60 months,22.78%,561.29,F2,10+ years,MORTGAGE,49000,Verified,Fully Paid,debt_consolidation,NC,18.96,0,11/13/1996 07:46,0,5,0,13925,94.70%,31,0,0,0,,
8000,8000, 36 months,6.03%,243.49,A1,n/a,MORTGAGE,75000,Verified,Fully Paid,credit_card,NC,14.4,0,11/18/1982 10:32,0,8,0,74755,56.60%,29,0,0,0,,
20000,13675, 60 months,19.91%,361.62,E4,10+ years,RENT,69996,Verified,Fully Paid,debt_consolidation,CA,13.84,0,7/17/1998 12:58,1,5,0,19886,98.40%,13,0,0,0,,
9050,9050, 36 months,12.42%,302.41,B4,2 years,MORTGAGE,40000,Source Verified,Fully Paid,debt_consolidation,PA,18.57,0,7/12/2003 11:50,1,9,0,9829,40%,16,0,0,0,,
10000,10000, 36 months,6.62%,307.04,A2,10+ years,MORTGAGE,94900,Source Verified,Fully Paid,major_purchase,VA,4.73,0,1/16/2001 01:17,2,8,0,3108,6.80%,25,0,0,0,,
12000,12000, 36 months,8.90%,381.04,A5,1 year,RENT,50000,Not Verified,Fully Paid,debt_consolidation,GA,10.04,0,8/4/2003 04:38,0,8,0,13171,36.70%,11,0,0,0,,
12000,12000, 36 months,15.27%,417.58,C4,5 years,RENT,110000,Not Verified,Fully Paid,debt_consolidation,NY,10.75,0,12/17/2002 01:08,1,12,0,15480,68.50%,20,0,0,0,,
5000,5000, 36 months,6.03%,152.18,A1,3 years,MORTGAGE,80000,Source Verified,Fully Paid,credit_card,MD,7.35,0,11/19/1996 08:46,0,10,0,8247,17%,35,0,0,0,,
11625,11625, 60 months,8.90%,240.76,A5,n/a,MORTGAGE,42000,Verified,Fully Paid,debt_consolidation,SC,25,0,10/25/1984 11:37,0,11,0,31751,43.80%,44,0,0,0,,
10000,10000, 36 months,12.69%,335.45,B5,1 year,MORTGAGE,65200,Not Verified,Fully Paid,home_improvement,SC,10.16,0,5/4/1997 05:25,0,5,0,2210,29.50%,18,0,0,0,,
16000,16000, 60 months,10.65%,345.1,B2,2 years,OWN,30000,Source Verified,Fully Paid,home_improvement,TX,5.68,0,5/15/1998 04:30,0,6,0,2526,16.30%,15,0,0,0,,
10000,10000, 36 months,15.27%,347.98,C4,< 1 year,RENT,45000,Source Verified,Fully Paid,debt_consolidation,GA,22.67,0,3/19/2005 09:00,1,19,0,10044,58.90%,33,0,0,0,,
12000,12000, 36 months,7.90%,375.49,A4,< 1 year,RENT,36400,Verified,Fully Paid,credit_card,IL,22.78,0,10/20/1999 04:37,0,13,0,12674,58.70%,28,0,0,0,,
8000,8000, 36 months,7.90%,250.33,A4,< 1 year,MORTGAGE,96000,Source Verified,Fully Paid,credit_card,AZ,6.99,0,8/24/2004 11:08,2,11,0,7737,45.50%,23,0,0,0,,
14400,14400, 36 months,11.71%,476.3,B3,2 years,RENT,46101,Source Verified,Fully Paid,credit_card,AZ,8.82,0,7/3/2006 04:23,0,6,0,15094,88.30%,11,0,0,0,,
6625,6625, 36 months,7.90%,207.3,A4,3 years,RENT,14384.48,Verified,Fully Paid,credit_card,IL,12.43,0,10/5/2006 07:55,0,4,0,9865,64.90%,7,0,0,0,,
20000,20000, 36 months,13.49%,678.61,C1,6 years,RENT,65000,Source Verified,Fully Paid,small_business,CA,14.66,0,2/17/1994 10:23,0,11,0,15710,82.70%,19,0,0,0,,
12000,12000, 36 months,12.42%,400.99,B4,4 years,RENT,95000,Source Verified,Fully Paid,debt_consolidation,NJ,9.31,0,11/1/2006 04:24,0,2,0,17765,88.80%,9,0,0,0,,
21000,21000, 36 months,12.69%,704.45,B5,6 years,RENT,65000,Verified,Fully Paid,small_business,CA,5.61,0,2/6/2000 06:16,1,8,0,11751,66%,15,0,0,0,,
10000,10000, 36 months,14.27%,343.09,C2,10+ years,RENT,75500,Verified,Fully Paid,credit_card,NY,17.4,0,1/5/1997 07:19,2,7,0,21731,97.90%,26,0,0,0,,
35000,35000, 36 months,14.65%,1207.3,C2,10+ years,MORTGAGE,67500,Verified,Fully Paid,debt_consolidation,CO,10.31,0,9/15/1999 10:06,1,9,0,22103,52.90%,16,0,0,0,,
16800,16800, 36 months,6.03%,511.32,A1,1 year,RENT,110000,Not Verified,Fully Paid,credit_card,OH,9.6,0,1/15/1998 03:54,0,15,0,3523,3.20%,27,0,0,0,,
18000,18000, 36 months,7.90%,563.23,A4,< 1 year,RENT,88500,Source Verified,Fully Paid,credit_card,OR,14.35,0,12/18/1999 06:02,2,10,0,13190,20.90%,33,0,0,0,,
35000,35000, 60 months,21.28%,952.39,F2,< 1 year,RENT,65000,Verified,Fully Paid,debt_consolidation,DE,18.26,0,8/28/2002 10:02,2,14,0,34637,57.80%,28,0,0,0,,
20000,20000, 60 months,17.27%,499.96,D3,10+ years,MORTGAGE,80000,Verified,Fully Paid,debt_consolidation,VA,15.06,0,3/4/2001 05:02,1,11,0,21592,60.30%,30,0,0,0,,
9000,9000, 36 months,10.74%,293.55,B2,3 years,MORTGAGE,55390.4,Source Verified,Fully Paid,debt_consolidation,MT,12.14,0,6/12/2006 08:40,1,8,0,5787,34.20%,19,0,0,0,,
10000,10000, 36 months,14.65%,344.95,C2,10+ years,RENT,59000,Verified,Fully Paid,debt_consolidation,CA,12.51,0,12/28/1991 07:31,1,7,0,9879,51.70%,24,0,0,0,,
26000,26000, 60 months,20.49%,695.95,E1,5 years,RENT,65000,Verified,Fully Paid,debt_consolidation,WA,21.18,0,9/7/1994 02:56,1,10,0,18391,71.60%,22,0,0,0,,
15000,15000, 36 months,10.65%,488.6,B2,9 years,RENT,50000,Source Verified,Fully Paid,credit_card,VA,9.36,0,6/27/2001 09:10,0,6,0,17021,62.10%,10,0,0,0,,
9000,9000, 36 months,20.80%,338.16,E1,8 years,RENT,60000,Not Verified,Fully Paid,other,CA,2.38,0,1/20/2001 11:15,1,3,0,5961,87.70%,21,0,0,0,,
10000,10000, 36 months,14.65%,344.95,C3,< 1 year,RENT,43000,Source Verified,Fully Paid,credit_card,MO,17.8,0,10/25/2002 06:01,1,12,0,10323,61.40%,26,0,0,0,,
8650,8650, 36 months,14.65%,298.38,C3,9 years,RENT,55000,Verified,Fully Paid,car,CA,17.61,0,8/15/2004 04:31,3,10,0,8052,71.30%,10,0,0,0,,
9750,9750, 36 months,7.51%,303.34,A3,10+ years,RENT,26880,Not Verified,Fully Paid,credit_card,CA,23.17,0,10/6/1977 06:07,0,8,0,12333,56.80%,26,0,0,0,,
12000,12000, 36 months,7.90%,375.49,A4,3 years,MORTGAGE,42000,Not Verified,Fully Paid,credit_card,IL,9.83,0,4/4/2001 11:54,0,9,0,14378,52.30%,14,0,0,0,,
15000,15000, 36 months,10.65%,488.6,B2,3 years,RENT,104000,Source Verified,Fully Paid,credit_card,CA,12.55,0,8/27/1990 04:32,0,14,0,24992,59.10%,32,0,0,0,,
6000,6000, 36 months,10.74%,195.7,B2,1 year,RENT,43000,Source Verified,Fully Paid,debt_consolidation,NY,13.54,0,12/13/1995 05:40,2,6,0,7865,57%,14,0,0,0,,
12000,12000, 36 months,12.42%,400.99,B4,1 year,RENT,95000,Not Verified,Fully Paid,debt_consolidation,CT,9.49,0,7/8/2006 05:06,0,10,0,29371,59.40%,16,0,0,0,,
35000,35000, 60 months,21.28%,952.39,F2,10+ years,MORTGAGE,99000,Verified,Fully Paid,debt_consolidation,GA,23.73,0,8/30/1997 11:28,2,8,0,49671,97.40%,24,0,0,0,,
18000,18000, 60 months,22.35%,500.73,F5,4 years,RENT,100000,Verified,Fully Paid,debt_consolidation,NY,15.31,0,9/11/2005 09:08,3,11,0,12659,64.90%,16,0,0,0,,
7300,7300, 36 months,8.90%,231.8,A5,4 years,OWN,34080,Not Verified,Fully Paid,debt_consolidation,FL,8.94,0,4/26/1980 11:02,1,11,0,6041,71.90%,23,0,0,0,,
16800,16800, 36 months,6.03%,511.32,A1,6 years,MORTGAGE,170000,Verified,Fully Paid,debt_consolidation,GA,10.48,0,7/26/1987 09:10,3,17,0,30382,26.20%,42,0,0,0,,
9600,9600, 36 months,7.90%,300.39,A4,1 year,RENT,31596,Not Verified,Fully Paid,debt_consolidation,FL,19.56,0,4/21/2004 06:48,1,5,0,6542,58.40%,11,0,0,0,,
19200,19200, 60 months,17.58%,483.18,D4,10+ years,RENT,38307.6,Verified,Fully Paid,credit_card,WA,12.69,0,6/10/2000 02:29,2,9,0,7448,32.40%,18,0,0,0,,
18550,18550, 60 months,20.89%,500.7,F1,< 1 year,RENT,30000,Verified,Fully Paid,major_purchase,GA,14.4,0,6/15/2006 05:59,3,5,0,10242,77.60%,7,0,0,0,,
10200,10200, 60 months,16.77%,252.24,D2,2 years,OWN,52800,Not Verified,Fully Paid,debt_consolidation,NY,13.25,0,6/23/1993 05:19,0,14,0,9036,61.50%,50,0,0,0,,
25000,25000, 36 months,16.29%,882.51,D1,6 years,MORTGAGE,125000,Verified,Fully Paid,debt_consolidation,CA,22.47,0,10/21/1998 10:33,2,22,0,23230,49.40%,38,0,0,0,,
6000,6000, 60 months,12.69%,135.57,B5,2 years,RENT,30000,Not Verified,Fully Paid,car,PA,1.6,0,11/28/1994 01:11,2,2,0,1941,11.80%,8,0,0,0,,
35000,35000, 36 months,9.91%,1127.88,B1,< 1 year,RENT,89000,Verified,Fully Paid,house,NY,8.41,0,1/12/2006 11:36,1,5,0,5004,12.20%,17,0,0,0,,
15000,15000, 36 months,11.71%,496.14,B3,3 years,OWN,50000,Verified,Fully Paid,debt_consolidation,NY,19.56,0,12/12/2001 01:50,0,7,0,25167,71.10%,13,0,0,0,,
15000,15000, 36 months,6.03%,456.54,A1,2 years,MORTGAGE,50000,Verified,Fully Paid,credit_card,PA,25.13,0,11/18/1987 11:34,0,8,0,4035,18.50%,15,0,0,0,,
20125,20125, 36 months,7.90%,629.72,A4,10+ years,MORTGAGE,67000,Verified,Fully Paid,debt_consolidation,TX,4.88,0,11/30/1982 08:02,1,11,0,11553,25.60%,47,0,0,0,,
35000,35000, 36 months,9.91%,1127.88,B1,2 years,OWN,600000,Source Verified,Fully Paid,home_improvement,FL,1.97,0,5/29/1975 08:34,1,7,0,0,0%,11,0,0,0,,
5000,5000, 36 months,12.42%,167.08,B4,10+ years,MORTGAGE,60000,Verified,Fully Paid,debt_consolidation,CA,2.42,0,8/12/2000 11:26,2,4,0,5229,93.40%,5,0,0,0,,
6000,6000, 36 months,9.91%,193.35,B1,10+ years,MORTGAGE,135000,Source Verified,Fully Paid,home_improvement,CA,7.3,0,3/12/1999 07:10,1,7,0,102488,68.50%,23,0,0,0,,
6000,6000, 36 months,6.03%,182.62,A1,4 years,MORTGAGE,32000,Source Verified,Fully Paid,debt_consolidation,NC,10.43,0,8/12/2000 11:43,0,7,0,6354,22.20%,21,0,0,0,,
7550,7550, 60 months,19.03%,195.98,E2,n/a,MORTGAGE,34626,Verified,Fully Paid,debt_consolidation,OR,19.75,0,12/5/2001 12:26,2,7,0,15769,72.70%,17,0,0,0,,
8000,8000, 36 months,12.69%,268.36,B5,6 years,RENT,45000,Not Verified,Fully Paid,moving,FL,20.43,0,4/12/1995 10:12,1,9,0,8821,70%,18,0,0,0,,
25400,25400, 60 months,18.64%,653.87,E1,10+ years,OWN,50800,Verified,Fully Paid,credit_card,VA,11.48,0,4/29/1986 08:13,1,9,0,20353,70.40%,26,0,0,0,,
35000,21900, 60 months,17.27%,547.46,D3,8 years,MORTGAGE,81197,Verified,Fully Paid,debt_consolidation,NC,24.49,0,4/3/1991 11:59,2,7,0,53282,84.30%,19,0,0,0,,
14000,14000, 36 months,6.03%,426.1,A1,5 years,MORTGAGE,64550,Source Verified,Fully Paid,debt_consolidation,MD,11.45,0,2/16/2000 07:46,0,7,0,11738,18.10%,11,0,0,0,,
25000,25000, 36 months,21.67%,950.5,F3,< 1 year,MORTGAGE,85000,Verified,Fully Paid,home_improvement,VA,0,1,10/30/2003 01:11,0,4,0,0,0%,17,0,0,0,,
9500,9500, 36 months,9.76%,305.47,B1,2 years,RENT,91000,Not Verified,Fully Paid,credit_card,WA,16.69,0,10/29/2001 09:51,0,9,0,27905,65.70%,21,0,0,0,,
7000,7000, 36 months,7.90%,219.04,A4,5 years,RENT,72000,Not Verified,Fully Paid,car,CO,9.58,0,7/4/2005 03:35,0,8,0,16111,49.90%,15,0,0,0,,
16000,16000, 60 months,18.25%,408.48,D5,4 years,MORTGAGE,51000,Source Verified,Fully Paid,credit_card,MN,20.45,0,1/25/2004 05:52,2,8,0,19219,87%,16,0,0,0,,
6225,6225, 36 months,7.90%,194.79,A4,5 years,MORTGAGE,70200,Source Verified,Fully Paid,debt_consolidation,CA,14.14,0,10/22/2002 12:58,0,12,0,18564,64.40%,26,0,0,0,,
22200,22200, 36 months,6.62%,681.63,A2,10+ years,OWN,88800,Source Verified,Fully Paid,debt_consolidation,HI,8.77,0,6/13/1966 06:45,0,12,0,70312,5.30%,19,0,0,0,,
9000,9000, 36 months,13.49%,305.38,C1,8 years,RENT,51000,Not Verified,Fully Paid,debt_consolidation,CO,10.56,0,11/1/2002 08:40,0,7,0,7692,91.60%,13,0,0,0,,
16000,16000, 60 months,20.99%,432.77,E3,5 years,OWN,85000,Verified,Fully Paid,house,CA,22.02,0,11/16/1998 01:54,0,17,0,5482,49.80%,47,0,0,0,,
10000,10000, 36 months,11.71%,330.76,B3,10+ years,MORTGAGE,46000,Not Verified,Fully Paid,credit_card,AR,18.89,0,7/6/2002 05:48,0,10,0,8656,75.30%,11,0,0,0,,
3000,3000, 36 months,6.03%,91.31,A1,1 year,RENT,55000,Not Verified,Fully Paid,small_business,CA,7.42,0,6/30/2003 07:31,0,6,0,15390,51%,19,0,0,0,,
14000,14000, 36 months,6.03%,426.1,A1,7 years,RENT,88000,Source Verified,Fully Paid,small_business,CA,8.85,0,6/3/1991 08:32,0,9,0,873,2.50%,32,0,0,0,,
3000,3000, 36 months,9.91%,96.68,B1,< 1 year,RENT,52000,Source Verified,Fully Paid,debt_consolidation,CA,9.23,0,7/10/2001 09:18,3,5,0,1814,29.70%,18,0,0,0,,
8400,8400, 36 months,7.51%,261.34,A3,1 year,RENT,27000,Not Verified,Fully Paid,debt_consolidation,WA,12.49,0,11/27/2003 09:41,0,6,0,10518,50.30%,11,0,0,0,,
10000,10000, 36 months,11.71%,330.76,B3,3 years,RENT,69600,Verified,Fully Paid,other,NJ,13.41,0,4/5/2008 07:38,0,9,0,4214,59%,9,0,0,0,,
12000,12000, 36 months,7.51%,373.33,A3,2 years,RENT,45000,Not Verified,Fully Paid,debt_consolidation,NC,11.76,0,8/26/1998 10:04,1,17,0,9552,34%,33,0,0,0,,
5000,5000, 36 months,12.42%,167.08,B4,3 years,MORTGAGE,26500,Not Verified,Fully Paid,other,NC,24.95,0,4/12/2001 11:42,1,6,0,10572,84.60%,8,0,0,0,,
10000,10000, 36 months,6.62%,307.04,A2,2 years,RENT,65000,Not Verified,Fully Paid,wedding,NY,20.62,0,5/26/2004 11:41,0,10,0,2732,7.90%,11,0,0,0,,
9600,9600, 36 months,11.71%,317.53,B3,10+ years,MORTGAGE,53000,Verified,Fully Paid,debt_consolidation,CA,9.62,0,9/8/1984 11:00,3,16,1,17668,33.70%,31,1,0,0,,
7000,7000, 36 months,7.90%,219.04,A4,4 years,RENT,50000.16,Not Verified,Fully Paid,debt_consolidation,DC,1.7,0,3/15/1990 09:08,0,8,0,3568,7.70%,15,0,0,0,,
7500,7500, 36 months,6.62%,230.28,A2,4 years,RENT,53000,Not Verified,Fully Paid,credit_card,CA,16.01,0,10/14/2000 11:36,0,8,0,10918,65%,20,0,0,0,,
12000,12000, 36 months,7.51%,373.33,A3,4 years,MORTGAGE,73000,Source Verified,Fully Paid,debt_consolidation,TX,18.61,0,11/13/2000 12:12,1,15,0,6965,32.90%,24,0,0,0,,
8000,8000, 36 months,19.42%,294.95,E3,10+ years,RENT,72000,Not Verified,Fully Paid,debt_consolidation,VA,14.92,0,7/13/1995 08:03,0,3,0,4868,97.40%,7,0,0,0,,
1500,1500, 36 months,8.90%,47.63,A5,n/a,OWN,12000,Not Verified,Fully Paid,credit_card,KY,4,0,1/7/2002 03:44,0,5,0,1470,38.70%,20,0,0,0,,
8000,8000, 36 months,6.03%,243.49,A1,7 years,MORTGAGE,60000,Not Verified,Fully Paid,credit_card,FL,17.13,0,5/3/1997 06:28,2,18,0,20097,20.20%,28,0,0,0,,
14000,14000, 36 months,14.27%,480.33,C2,7 years,MORTGAGE,105000,Not Verified,Fully Paid,debt_consolidation,NC,17.79,0,4/5/1991 05:31,2,12,0,23638,81.80%,25,0,0,0,,
6400,6400, 36 months,7.51%,199.11,A3,2 years,RENT,33240,Not Verified,Fully Paid,car,CA,0.9,0,9/7/2006 10:29,0,5,0,1095,22.30%,13,0,0,0,,
28000,28000, 36 months,14.27%,960.65,C2,1 year,RENT,75000,Source Verified,Fully Paid,debt_consolidation,CA,11.98,0,7/12/2004 04:46,0,11,0,23911,56.50%,15,0,0,0,,
4000,4000, 36 months,8.90%,127.02,A5,4 years,RENT,34000,Not Verified,Fully Paid,major_purchase,WA,23.58,0,11/22/2004 11:48,1,9,0,7732,43.90%,13,0,0,0,,
12400,12400, 60 months,11.71%,274.02,B3,n/a,MORTGAGE,70000,Source Verified,Fully Paid,home_improvement,LA,1.58,0,6/28/1975 10:44,0,6,0,1309,7.30%,24,0,0,0,,
9000,9000, 36 months,6.62%,276.34,A2,1 year,MORTGAGE,36000,Not Verified,Fully Paid,debt_consolidation,MI,11.37,0,8/16/2000 06:10,0,13,0,6065,27%,28,0,0,0,,
8000,8000, 36 months,11.71%,264.61,B3,7 years,RENT,57000,Not Verified,Fully Paid,credit_card,CT,24.78,0,12/23/2004 05:49,0,16,0,7856,67.10%,32,0,0,0,,
7000,7000, 36 months,6.03%,213.05,A1,1 year,RENT,33000,Source Verified,Fully Paid,debt_consolidation,NY,17.45,0,1/4/1980 08:41,2,12,0,6072,22.80%,16,0,0,0,,
10000,10000, 36 months,16.29%,353.01,D1,< 1 year,RENT,45000,Source Verified,Fully Paid,credit_card,AZ,16.4,0,10/29/1998 11:14,1,8,0,10565,93.50%,9,0,0,0,,
4000,4000, 36 months,9.91%,128.9,B1,4 years,RENT,48000,Verified,Fully Paid,house,CA,18.07,0,1/15/1995 11:44,2,9,0,11229,49.70%,54,0,0,0,,
1300,1300, 36 months,14.27%,44.61,C2,< 1 year,RENT,40000,Source Verified,Fully Paid,debt_consolidation,MN,22.53,0,9/24/2004 08:22,0,12,0,6826,68.90%,15,0,0,0,,
2000,2000, 36 months,10.65%,65.15,B2,n/a,OWN,21614.4,Not Verified,Fully Paid,debt_consolidation,FL,15.88,0,9/1/1997 11:09,1,5,0,2623,79.50%,18,0,0,0,,
8500,8500, 36 months,11.71%,281.15,B3,4 years,OWN,130500,Not Verified,Fully Paid,debt_consolidation,NM,13.36,0,2/26/1999 12:38,0,10,0,8356,61.10%,18,0,0,0,,
2400,2400, 36 months,8.90%,76.21,A5,2 years,RENT,41004,Not Verified,Fully Paid,debt_consolidation,CA,9.86,0,10/5/2002 02:23,0,5,0,14558,81.80%,15,0,0,0,,
15000,15000, 36 months,16.29%,529.51,D1,8 years,MORTGAGE,70000,Source Verified,Fully Paid,debt_consolidation,FL,21.1,0,4/24/1999 04:03,3,12,0,4956,33.70%,21,0,0,0,,
14000,14000, 36 months,14.27%,480.33,C2,5 years,MORTGAGE,71000,Verified,Fully Paid,debt_consolidation,AZ,14.38,0,8/18/1994 04:25,2,16,0,19155,92.10%,44,0,0,0,,
8000,8000, 36 months,8.90%,254.03,A5,10+ years,RENT,90000,Source Verified,Fully Paid,credit_card,CA,12.53,0,11/25/1998 04:08,0,9,0,20490,62.10%,22,0,0,0,,
2100,2100, 36 months,12.42%,70.18,B4,< 1 year,RENT,41004,Source Verified,Fully Paid,other,CA,9.69,0,11/23/2004 05:41,0,5,0,12751,93.80%,8,0,0,0,,
14400,14400, 36 months,11.71%,476.3,B3,7 years,MORTGAGE,85000,Source Verified,Fully Paid,debt_consolidation,CA,11.41,0,7/2/2003 06:52,0,11,0,6402,62.80%,29,0,0,0,,
16100,16100, 60 months,10.65%,347.25,B2,5 years,MORTGAGE,62500,Source Verified,Fully Paid,debt_consolidation,NC,21.41,0,9/12/1995 08:19,0,12,0,10376,12.40%,24,0,0,0,,
11000,11000, 36 months,16.29%,388.31,D1,4 years,RENT,45504,Verified,Fully Paid,debt_consolidation,CA,20.15,0,5/22/2005 10:00,0,7,0,10467,93.50%,9,0,0,0,,
7000,7000, 36 months,6.62%,214.93,A2,6 years,MORTGAGE,48000,Source Verified,Fully Paid,debt_consolidation,KY,11.33,0,1/3/1999 05:53,0,8,0,6717,57.50%,16,0,0,0,,
35000,16850, 60 months,22.35%,468.74,F5,5 years,MORTGAGE,112000,Verified,Fully Paid,debt_consolidation,TX,10.57,0,2/20/1994 11:39,2,9,0,23040,93.30%,24,0,0,0,,
10000,10000, 36 months,15.96%,351.38,C5,10+ years,RENT,60000,Source Verified,Fully Paid,credit_card,FL,3.82,0,3/21/2000 08:25,1,4,0,6774,92.80%,11,0,0,0,,
12000,12000, 36 months,10.65%,390.88,B2,3 years,RENT,30000,Not Verified,Fully Paid,credit_card,NY,12.04,0,12/18/2005 08:40,2,9,0,11420,63.80%,16,0,0,0,,
10000,10000, 36 months,15.96%,351.38,C5,1 year,RENT,60000,Not Verified,Fully Paid,wedding,VA,6.22,0,12/9/2007 04:51,1,5,0,5854,68.90%,6,0,0,0,,
8800,8800, 36 months,7.51%,273.78,A3,8 years,RENT,85000,Not Verified,Fully Paid,debt_consolidation,CA,8.68,0,10/20/2000 10:44,1,9,0,10801,49.30%,25,0,0,0,,
23000,23000, 36 months,12.42%,768.56,B4,5 years,RENT,75000,Verified,Fully Paid,debt_consolidation,TX,23.25,0,5/9/2002 04:57,0,9,0,24058,73.60%,19,0,0,0,,
6000,6000, 36 months,15.96%,210.83,C5,10+ years,OWN,40000,Verified,Fully Paid,debt_consolidation,IL,17.13,0,5/14/2001 02:19,2,16,0,14988,64.30%,20,0,0,0,,
3500,3500, 36 months,11.71%,115.77,B3,10+ years,MORTGAGE,48500,Not Verified,Fully Paid,other,HI,21.77,0,5/29/1987 01:21,0,8,0,6140,93.50%,33,0,0,0,,
8000,8000, 36 months,14.27%,274.48,C2,10+ years,MORTGAGE,60480,Not Verified,Fully Paid,home_improvement,IL,7.36,0,7/21/2000 06:40,2,12,0,12427,35%,24,0,0,0,,
9600,9600, 36 months,14.27%,329.37,C2,< 1 year,RENT,35000,Not Verified,Fully Paid,debt_consolidation,NC,23.04,0,7/18/2006 08:08,2,7,0,14392,92.30%,23,0,0,0,,
4600,4600, 36 months,6.62%,141.24,A2,2 years,RENT,90000,Source Verified,Fully Paid,debt_consolidation,IL,4.6,0,5/31/2000 08:04,1,10,0,14010,22%,21,0,0,0,,
2600,2600, 36 months,12.42%,86.88,B4,9 years,MORTGAGE,33600,Not Verified,Fully Paid,car,NY,0,0,8/6/1991 11:26,0,2,0,0,0%,21,0,0,0,,
28625,28625, 36 months,20.30%,1068.19,E5,10+ years,RENT,66000,Verified,Fully Paid,debt_consolidation,CA,18.35,0,10/11/1984 11:46,1,16,0,32971,87.10%,55,0,0,0,,
14500,14500, 60 months,19.03%,376.38,E2,1 year,RENT,50756.16,Source Verified,Fully Paid,debt_consolidation,NY,15.7,0,6/9/2002 11:49,0,13,0,23533,88.10%,21,0,0,0,,
3000,3000, 36 months,7.90%,93.88,A4,n/a,RENT,8940,Verified,Fully Paid,debt_consolidation,LA,11.68,0,12/15/2006 11:22,0,5,0,3242,31.80%,5,0,0,0,,
8400,8400, 36 months,13.49%,285.02,C1,10+ years,OWN,39996,Source Verified,Fully Paid,debt_consolidation,NJ,19.35,0,1/22/1994 11:28,0,11,0,6851,79.70%,20,0,0,0,,
18000,18000, 60 months,12.69%,406.71,B5,4 years,MORTGAGE,72000,Not Verified,Fully Paid,debt_consolidation,MI,20.2,0,9/20/1994 07:00,1,8,0,16518,50.30%,22,0,0,0,,
21000,21000, 36 months,10.65%,684.04,B2,3 years,RENT,170000,Source Verified,Fully Paid,other,CA,13.53,0,9/12/2001 12:13,0,15,0,35771,47.40%,24,0,0,0,,
5000,5000, 36 months,10.65%,162.87,B2,10+ years,MORTGAGE,91800,Not Verified,Fully Paid,car,MD,16.67,0,2/16/1995 03:11,1,12,0,72379,46.60%,34,0,0,0,,
3000,3000, 36 months,14.27%,102.93,C2,7 years,RENT,15000,Not Verified,Fully Paid,debt_consolidation,GA,7.68,0,9/5/2008 04:47,0,4,0,3019,64.20%,5,0,0,0,,
6500,6500, 36 months,7.90%,203.39,A4,8 years,MORTGAGE,32000,Verified,Fully Paid,credit_card,SC,14.66,0,4/5/2003 05:30,0,7,0,13074,48.40%,10,0,0,0,,
28000,28000, 36 months,7.51%,871.11,A3,5 years,MORTGAGE,113200,Source Verified,Fully Paid,debt_consolidation,CO,24.36,0,5/22/1994 05:57,1,13,0,44111,24.30%,49,0,0,0,,
